topology,nodes,mesh_rows,source,scope,group_size,packet_flits,injection_rate,background_rate,seed,naive_latency_ticks,tree_latency_ticks,latency_speedup,naive_link_flits,tree_link_flits,traffic_reduction,naive_throughput,tree_throughput,throughput_improvement,naive_logical_bytes_per_cycle,tree_logical_bytes_per_cycle,naive_artifact,tree_artifact
8x8,64,8,27,common,16,1,1.0,0.1,17,25610.0,9000.0,2.8455555555555554,6300.0,3100.0,0.5079365079365079,0.029265,0.241546,7.253750213565693,14.98390400936494,123.67149758454106,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r1-b0.1-s17
8x8,64,8,27,common,16,4,0.1,0.0,1,320000.0,16500.0,19.393939393939394,25600.0,13200.0,0.484375,0.011682,0.049677,3.2524396507447353,23.925233644859812,101.73869846000994,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.1-b0-s1
8x8,64,8,27,common,16,4,0.1,0.0,7,320000.0,17500.0,18.285714285714285,26800.0,16000.0,0.4029850746268657,0.011682,0.049628,3.2482451634994005,23.925233644859812,101.63771712158808,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.1-b0-s7
8x8,64,8,27,common,16,4,0.1,0.0,17,320000.0,16500.0,19.393939393939394,25200.0,12400.0,0.5079365079365079,0.011682,0.049677,3.2524396507447353,23.925233644859812,101.73869846000994,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.1-b0-s17
8x8,64,8,27,common,16,4,0.1,0.1,1,332685.0,16500.0,20.162727272727274,25600.0,13200.0,0.484375,0.011235,0.049677,3.4216288384512685,23.00865071340299,101.73869846000994,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.1-b0.1-s1
8x8,64,8,27,common,16,4,0.1,0.1,7,331735.0,17500.0,18.956285714285713,26800.0,16000.0,0.4029850746268657,0.011261,0.049628,3.407068643992541,23.063063063063062,101.63771712158808,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.1-b0.1-s7
8x8,64,8,27,common,16,4,0.1,0.1,17,330220.0,16500.0,20.013333333333332,25200.0,12400.0,0.5079365079365079,0.011317,0.049677,3.389590880975523,23.17790855590765,101.73869846000994,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.1-b0.1-s17
8x8,64,8,27,common,16,4,0.5,0.0,1,320000.0,38500.0,8.311688311688311,25600.0,13200.0,0.484375,0.011682,0.060205,4.153655196028078,23.925233644859812,123.29921733895245,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.5-b0-s1
8x8,64,8,27,common,16,4,0.5,0.0,7,320000.0,39500.0,8.10126582278481,26800.0,16000.0,0.4029850746268657,0.011682,0.060132,4.147406266050334,23.925233644859812,123.15093205051113,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.5-b0-s7
8x8,64,8,27,common,16,4,0.5,0.0,17,320000.0,38500.0,8.311688311688311,25200.0,12400.0,0.5079365079365079,0.011682,0.060205,4.153655196028078,23.925233644859812,123.29921733895245,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.5-b0-s17
8x8,64,8,27,common,16,4,0.5,0.1,1,332685.0,38500.0,8.641168831168832,25600.0,13200.0,0.484375,0.011235,0.060205,4.3587004895416115,23.00865071340299,123.29921733895245,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.5-b0.1-s1
8x8,64,8,27,common,16,4,0.5,0.1,7,331735.0,39520.0,8.394104251012147,26800.0,16000.0,0.4029850746268657,0.011261,0.060096,4.3366486102477575,23.063063063063062,123.07692307692308,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.5-b0.1-s7
8x8,64,8,27,common,16,4,0.5,0.1,17,330220.0,38500.0,8.577142857142857,25200.0,12400.0,0.5079365079365079,0.011317,0.060205,4.319872757798003,23.17790855590765,123.29921733895245,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r0.5-b0.1-s17
8x8,64,8,27,common,16,4,1.0,0.0,1,320000.0,38500.0,8.311688311688311,25600.0,13200.0,0.484375,0.011682,0.060205,4.153655196028078,23.925233644859812,123.29921733895245,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r1-b0-s1
8x8,64,8,27,common,16,4,1.0,0.0,7,320000.0,39500.0,8.10126582278481,26800.0,16000.0,0.4029850746268657,0.011682,0.060132,4.147406266050334,23.925233644859812,123.15093205051113,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r1-b0-s7
8x8,64,8,27,common,16,4,1.0,0.0,17,320000.0,38500.0,8.311688311688311,25200.0,12400.0,0.5079365079365079,0.011682,0.060205,4.153655196028078,23.925233644859812,123.29921733895245,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r1-b0-s17
8x8,64,8,27,common,16,4,1.0,0.1,1,332685.0,38500.0,8.641168831168832,25600.0,13200.0,0.484375,0.011235,0.060205,4.3587004895416115,23.00865071340299,123.29921733895245,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r1-b0.1-s1
8x8,64,8,27,common,16,4,1.0,0.1,7,331735.0,39520.0,8.394104251012147,26800.0,16000.0,0.4029850746268657,0.011261,0.060096,4.3366486102477575,23.063063063063062,123.07692307692308,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r1-b0.1-s7
8x8,64,8,27,common,16,4,1.0,0.1,17,330220.0,38500.0,8.577142857142857,25200.0,12400.0,0.5079365079365079,0.011317,0.060205,4.319872757798003,23.17790855590765,123.29921733895245,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f4-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f4-r1-b0.1-s17
8x8,64,8,27,common,16,16,0.1,0.0,1,1280000.0,158500.0,8.07570977917981,102400.0,52800.0,0.484375,0.002921,0.012753,3.3659705580280725,23.925233644859812,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.1-b0-s1
8x8,64,8,27,common,16,16,0.1,0.0,7,1280000.0,159500.0,8.025078369905955,107200.0,64000.0,0.4029850746268657,0.002921,0.01275,3.3649435124957208,23.925233644859812,104.44982787198775,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.1-b0-s7
8x8,64,8,27,common,16,16,0.1,0.0,17,1280000.0,158500.0,8.07570977917981,100800.0,49600.0,0.5079365079365079,0.002921,0.012753,3.3659705580280725,23.925233644859812,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.1-b0-s17
8x8,64,8,27,common,16,16,0.1,0.1,1,1330830.0,158500.0,8.396403785488959,102400.0,52800.0,0.484375,0.00281,0.012753,3.5384341637010674,23.016408181613844,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.1-b0.1-s1
8x8,64,8,27,common,16,16,0.1,0.1,7,1328310.0,159500.0,8.327962382445142,107200.0,64000.0,0.4029850746268657,0.002813,0.01275,3.5325275506576608,23.04684203122802,104.44982787198775,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.1-b0.1-s7
8x8,64,8,27,common,16,16,0.1,0.1,17,1325365.0,158520.0,8.360869290941206,100800.0,49600.0,0.5079365079365079,0.002819,0.012752,3.5235899255054983,23.095573724274033,104.46314715633767,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.1-b0.1-s17
8x8,64,8,27,common,16,16,0.5,0.0,1,1280000.0,158500.0,8.07570977917981,102400.0,52800.0,0.484375,0.002921,0.012753,3.3659705580280725,23.925233644859812,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.5-b0-s1
8x8,64,8,27,common,16,16,0.5,0.0,7,1280000.0,159500.0,8.025078369905955,107200.0,64000.0,0.4029850746268657,0.002921,0.01275,3.3649435124957208,23.925233644859812,104.44982787198775,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.5-b0-s7
8x8,64,8,27,common,16,16,0.5,0.0,17,1280000.0,158500.0,8.07570977917981,100800.0,49600.0,0.5079365079365079,0.002921,0.012753,3.3659705580280725,23.925233644859812,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.5-b0-s17
8x8,64,8,27,common,16,16,0.5,0.1,1,1330830.0,158500.0,8.396403785488959,102400.0,52800.0,0.484375,0.00281,0.012753,3.5384341637010674,23.016408181613844,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.5-b0.1-s1
8x8,64,8,27,common,16,16,0.5,0.1,7,1328310.0,159500.0,8.327962382445142,107200.0,64000.0,0.4029850746268657,0.002813,0.01275,3.5325275506576608,23.04684203122802,104.44982787198775,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.5-b0.1-s7
8x8,64,8,27,common,16,16,0.5,0.1,17,1325365.0,158540.0,8.359814557840293,100800.0,49600.0,0.5079365079365079,0.002819,0.01275,3.522880454061724,23.095573724274033,104.44982787198775,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r0.5-b0.1-s17
8x8,64,8,27,common,16,16,1.0,0.0,1,1280000.0,158500.0,8.07570977917981,102400.0,52800.0,0.484375,0.002921,0.012753,3.3659705580280725,23.925233644859812,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r1-b0-s1
8x8,64,8,27,common,16,16,1.0,0.0,7,1280000.0,159500.0,8.025078369905955,107200.0,64000.0,0.4029850746268657,0.002921,0.01275,3.3649435124957208,23.925233644859812,104.44982787198775,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r1-b0-s7
8x8,64,8,27,common,16,16,1.0,0.0,17,1280000.0,158500.0,8.07570977917981,100800.0,49600.0,0.5079365079365079,0.002921,0.012753,3.3659705580280725,23.925233644859812,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r1-b0-s17
8x8,64,8,27,common,16,16,1.0,0.1,1,1330830.0,158500.0,8.396403785488959,102400.0,52800.0,0.484375,0.00281,0.012753,3.5384341637010674,23.016408181613844,104.47646983803087,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r1-b0.1-s1
8x8,64,8,27,common,16,16,1.0,0.1,7,1328310.0,159500.0,8.327962382445142,107200.0,64000.0,0.4029850746268657,0.002813,0.01275,3.5325275506576608,23.04684203122802,104.44982787198775,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r1-b0.1-s7
8x8,64,8,27,common,16,16,1.0,0.1,17,1325365.0,158540.0,8.359814557840293,100800.0,49600.0,0.5079365079365079,0.002819,0.01275,3.522880454061724,23.095573724274033,104.44982787198775,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f16-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f16-r1-b0.1-s17
8x8,64,8,27,scaleout,32,1,0.1,0.0,1,41500.0,10000.0,4.15,13000.0,4800.0,0.6307692307692307,0.015579,0.05,2.2094486167276464,15.952640598224024,51.2,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.1-b0-s1
8x8,64,8,27,scaleout,32,1,0.1,0.0,7,41500.0,10000.0,4.15,13400.0,5300.0,0.6044776119402986,0.015579,0.05,2.2094486167276464,15.952640598224024,51.2,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.1-b0-s7
8x8,64,8,27,scaleout,32,1,0.1,0.0,17,42500.0,10000.0,4.25,12400.0,4500.0,0.6370967741935484,0.015108,0.05,2.3095048980672495,15.470614896510048,51.2,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.1-b0-s17
8x8,64,8,27,scaleout,32,1,0.1,0.1,1,41735.0,10000.0,4.1735,13000.0,4800.0,0.6307692307692307,0.015576,0.05,2.2100667693888036,15.950155763239875,51.2,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.1-b0.1-s1
8x8,64,8,27,scaleout,32,1,0.1,0.1,7,41605.0,10000.0,4.1605,13400.0,5300.0,0.6044776119402986,0.015579,0.05,2.2094486167276464,15.952640598224024,51.2,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.1-b0.1-s7
8x8,64,8,27,scaleout,32,1,0.1,0.1,17,42660.0,10000.0,4.266,12400.0,4500.0,0.6370967741935484,0.015103,0.05,2.3106005429384893,15.465941700649449,51.2,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.1-b0.1-s17
8x8,64,8,27,scaleout,32,1,0.5,0.0,1,41500.0,10000.0,4.15,13000.0,4800.0,0.6307692307692307,0.015579,0.240385,14.430066114641503,15.952640598224024,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.5-b0-s1
8x8,64,8,27,scaleout,32,1,0.5,0.0,7,41500.0,10000.0,4.15,13400.0,5300.0,0.6044776119402986,0.015579,0.240385,14.430066114641503,15.952640598224024,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.5-b0-s7
8x8,64,8,27,scaleout,32,1,0.5,0.0,17,42500.0,10000.0,4.25,12400.0,4500.0,0.6370967741935484,0.015108,0.240385,14.911106698437912,15.470614896510048,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.5-b0-s17
8x8,64,8,27,scaleout,32,1,0.5,0.1,1,41735.0,10000.0,4.1735,13000.0,4800.0,0.6307692307692307,0.015576,0.240385,14.433038007190548,15.950155763239875,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.5-b0.1-s1
8x8,64,8,27,scaleout,32,1,0.5,0.1,7,41605.0,10000.0,4.1605,13400.0,5300.0,0.6044776119402986,0.015579,0.240385,14.430066114641503,15.952640598224024,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.5-b0.1-s7
8x8,64,8,27,scaleout,32,1,0.5,0.1,17,42660.0,10000.0,4.266,12400.0,4500.0,0.6370967741935484,0.015103,0.240385,14.916374230285372,15.465941700649449,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r0.5-b0.1-s17
8x8,64,8,27,scaleout,32,1,1.0,0.0,1,41500.0,10000.0,4.15,13000.0,4800.0,0.6307692307692307,0.015579,0.240385,14.430066114641503,15.952640598224024,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r1-b0-s1
8x8,64,8,27,scaleout,32,1,1.0,0.0,7,41500.0,10000.0,4.15,13400.0,5300.0,0.6044776119402986,0.015579,0.240385,14.430066114641503,15.952640598224024,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r1-b0-s7
8x8,64,8,27,scaleout,32,1,1.0,0.0,17,42500.0,10000.0,4.25,12400.0,4500.0,0.6370967741935484,0.015108,0.240385,14.911106698437912,15.470614896510048,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r1-b0-s17
8x8,64,8,27,scaleout,32,1,1.0,0.1,1,41735.0,10000.0,4.1735,13000.0,4800.0,0.6307692307692307,0.015576,0.240385,14.433038007190548,15.950155763239875,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r1-b0.1-s1
8x8,64,8,27,scaleout,32,1,1.0,0.1,7,41605.0,10000.0,4.1605,13400.0,5300.0,0.6044776119402986,0.015579,0.240385,14.430066114641503,15.952640598224024,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r1-b0.1-s7
8x8,64,8,27,scaleout,32,1,1.0,0.1,17,42660.0,10000.0,4.266,12400.0,4500.0,0.6370967741935484,0.015103,0.240385,14.916374230285372,15.465941700649449,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f1-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f1-r1-b0.1-s17
8x8,64,8,27,scaleout,32,4,0.1,0.0,1,620000.0,17500.0,35.42857142857143,52000.0,19200.0,0.6307692307692307,0.006031,0.049628,7.228817774830045,24.701483536364734,203.27543424317616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.1-b0-s1
8x8,64,8,27,scaleout,32,4,0.1,0.0,7,620000.0,17500.0,35.42857142857143,53600.0,21200.0,0.6044776119402986,0.006031,0.049628,7.228817774830045,24.701483536364734,203.27543424317616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.1-b0-s7
8x8,64,8,27,scaleout,32,4,0.1,0.0,17,640000.0,17500.0,36.57142857142857,49600.0,18000.0,0.6370967741935484,0.005841,0.049628,7.496490326998801,23.925233644859812,203.27543424317616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.1-b0-s17
8x8,64,8,27,scaleout,32,4,0.1,0.1,1,644480.0,17500.0,36.82742857142857,52000.0,19200.0,0.6307692307692307,0.0058,0.049628,7.556551724137931,23.757322661098545,203.27543424317616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.1-b0.1-s1
8x8,64,8,27,scaleout,32,4,0.1,0.1,7,644655.0,17500.0,36.837428571428575,53600.0,21200.0,0.6044776119402986,0.005792,0.049628,7.568370165745856,23.725671918443002,203.27543424317616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.1-b0.1-s7
8x8,64,8,27,scaleout,32,4,0.1,0.1,17,663455.0,17500.0,37.91171428571428,49600.0,18000.0,0.6370967741935484,0.005633,0.049628,7.81022545712764,23.072156818565876,203.27543424317616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.1-b0.1-s17
8x8,64,8,27,scaleout,32,4,0.5,0.0,1,620000.0,39500.0,15.69620253164557,52000.0,19200.0,0.6307692307692307,0.006031,0.060132,8.970485823246559,24.701483536364734,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.5-b0-s1
8x8,64,8,27,scaleout,32,4,0.5,0.0,7,620000.0,39500.0,15.69620253164557,53600.0,21200.0,0.6044776119402986,0.006031,0.060132,8.970485823246559,24.701483536364734,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.5-b0-s7
8x8,64,8,27,scaleout,32,4,0.5,0.0,17,640000.0,39500.0,16.20253164556962,49600.0,18000.0,0.6370967741935484,0.005841,0.060132,9.294812532100668,23.925233644859812,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.5-b0-s17
8x8,64,8,27,scaleout,32,4,0.5,0.1,1,644480.0,39500.0,16.315949367088606,52000.0,19200.0,0.6307692307692307,0.0058,0.060132,9.367586206896553,23.757322661098545,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.5-b0.1-s1
8x8,64,8,27,scaleout,32,4,0.5,0.1,7,644655.0,39520.0,16.312120445344128,53600.0,21200.0,0.6044776119402986,0.005792,0.060096,9.375690607734805,23.725671918443002,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.5-b0.1-s7
8x8,64,8,27,scaleout,32,4,0.5,0.1,17,663455.0,39500.0,16.79632911392405,49600.0,18000.0,0.6370967741935484,0.005633,0.060132,9.674951180543227,23.072156818565876,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r0.5-b0.1-s17
8x8,64,8,27,scaleout,32,4,1.0,0.0,1,620000.0,39500.0,15.69620253164557,52000.0,19200.0,0.6307692307692307,0.006031,0.060132,8.970485823246559,24.701483536364734,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r1-b0-s1
8x8,64,8,27,scaleout,32,4,1.0,0.0,7,620000.0,39500.0,15.69620253164557,53600.0,21200.0,0.6044776119402986,0.006031,0.060132,8.970485823246559,24.701483536364734,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r1-b0-s7
8x8,64,8,27,scaleout,32,4,1.0,0.0,17,640000.0,39500.0,16.20253164556962,49600.0,18000.0,0.6370967741935484,0.005841,0.060132,9.294812532100668,23.925233644859812,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r1-b0-s17
8x8,64,8,27,scaleout,32,4,1.0,0.1,1,644480.0,39500.0,16.315949367088606,52000.0,19200.0,0.6307692307692307,0.0058,0.060132,9.367586206896553,23.757322661098545,246.30186410102226,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r1-b0.1-s1
8x8,64,8,27,scaleout,32,4,1.0,0.1,7,644655.0,39520.0,16.312120445344128,53600.0,21200.0,0.6044776119402986,0.005792,0.060096,9.375690607734805,23.725671918443002,246.15384615384616,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g32-f4-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g32-f4-r1-b0.1-s7
